marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	51434044	RGKGFHNX1GM50	B004AVPV7C	966209610	Masterpiece: Inspector Lewis Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Love it! Smart, well-written story lines with well-developed characters.	2015-08-31
US	2923679	RQ0F3CVOJEYQC	B009CGDP64	837952784	Problem Child	Digital_Video_Download	1	0	0	N	Y	No thanks	Too slapstickish silly	2015-08-31
US	47608131	R2HEO6ZNF0HGQJ	B004BZA5ZU	139044691	Mister Rogers' Neighborhood Volume 2	Digital_Video_Download	5	0	0	N	Y	Rogers programs are wonderful for all children	Mr. Rogers programs are wonderful for all children. Our little grandson loves watching various episodes. As a retired educator of forty-two years, I can highly recommend the programs as an alternative to the violent and meaningless selections offered today. His gentle, kind way of talking with his audience adds such a personal touch. This world needs more people like Mr. Rogers.	2015-08-31
US	45894268	R1AAPEFUJQ3I9Z	B00YB59Y8Y	478422254	The Divergent Series: Insurgent (Plus Bonus Features)	Digital_Video_Download	4	0	0	N	Y	1st one was better than the 2nd	Kid likes the series I'm kinda meh about it. 1st one was better than the 2nd.	2015-08-31
US	19375303	R1VZL4ID54NYXB	B00U5UP258	452451079	A Place to Call Home, Series 1	Digital_Video_Download	5	0	0	N	Y	It is one of the best I have EVER watched	Cannot wait for season 3. It is one of the best I have EVER watched .	2015-08-31
US	50686493	R1QA7IDXVQ17H0	B008N1LL42	251269761	Battleship	Digital_Video_Download	4	2	2	N	N	Couldn't have been made without an interracial cast?	Science fiction often asks us to examine worlds different from the one we know. It asks 'if then'? What if socialists win elections across the globe? What if Donald Trump wins in 2016, and is such an amazing leader, him and his brand of leadership serve as a guide for our nation, or perhaps the world, for generations to come? Just as often as it asks, 'if then', it asks, 'what if'? What if energy becomes completely free? What if cloning humans becomes as prevalent a trip to the local doctor? Many might recognize Sci Fi in it's creation of imaginary worlds that ask us to look upon our own world right now, presented in a different perspective, sometimes criticizing current society, or instead, some members in it.<br /><br />There were early or proto 'sci-fi' stories written as long ago as 2,000 years ago but it's been said science fiction as we know it didn't really (and couldn't really) exist until the 1900's when we became more aware of the larger world around us. It's a menace, a threat, a disease, or an ideology that threatens us all. After watching Battleship, I can't help but wonder if characters in the story have to save the whole world in order for it to Science fiction.<br /><br />Do the characters in Battleship save the world? With the speed in which aliens send five space ships to Earth after receiving a radio message from Earth, covering at bare minimum 10 light years distance, and their amazing ability to put up an energy shield covering all of Hawaii and a larger portion of ocean, it is a real question as to whether or not they'd send even more ships? The mystery of their other ships disappearance might mean something to them. Perhaps, though, for whatever reason, our navies did save the Earth.<br /><br />There's some question throughout the film whether or not the aliens are truly hostile, or whether they are merely trying to protect themselves and their mission as the film unwinds (although admittedly over reacting to us Earthlings - or did they under react to the threat we pose)?Quite often they let Earthlings go or be on their way if they do not consider them a threat. Are they going to eliminate or subjugate them later? Who knows, but why take any chances? One of the more interesting scenes in the film is shown from the perspective of one of the alien soldiers. It seems to be a memory or a flashback. We see him and his race at war with and being attacked by another alien race.<br /><br />The escalation to war, or at least fighting, is held out to be a metaphor for a fight between an American navy captain (the lead in the film) and his Korean rival. Our navy captain is punished quite severely for participating in the fight. It's an open question in the mind of the viewer through much of the film - is he being punished so hard because his opponent is Korean, or Asian? Throughout the film, especially the later parts, I couldn't help but see pop singer Rihanna, the female lead, in the role of mate to many of the different male characters (especially the extra pale guy with the buzz cut that often behaved kind of stupidly). The 'shells' being loaded and fired became quite interesting. I don't know what it was. It was a very intense movie. We can always hope they achieve contact. Battleship couldn't have been made without an interracial cast. Or at least it wouldn't have been as interesting - having only the action on screen to interest us.<br /><br />Overall it was a very entertaining film. Overall the plot made a lot of sense. Our victory over much more powerful aliens made a bit less sense. There were some breaks in the action, or explanations that went missing in the film (at what point did night fall and the Aliens somehow lose track of them)?  Battleship may have been cut or reduced in length. If so the film suffered a little bit because of it. Over all the film makes more sense if you consider that the aliens might not be completely hostile, or again, if they don't see us as much of an immediate threat to their selfish plans.<br /><br />One thing is certain, never send out a signal to another planet deep in space we know nothing about in order to contact them. There, I just saved the world.nd out a signal to another planet deep in space we know nothing about in order to contact them. There, I just saved the world.	2015-08-31
US	530043	R1QB917KIPBDOH	B00M0I01EU	326387566	Sector 4: Extraction	Digital_Video_Download	4	1	1	N	Y	All well done	Wonderfully put together	2015-08-31
US	43597865	R2RM4GD7RV25K	B00VFTBPSG	700277662	Wild	Digital_Video_Download	3	0	0	N	Y	Foolish female hiker, alone with no protection.  Ouch!!!	Above average movie.  Not great, but good.  I did enjoy the movie as an avid outdoorsman.	2015-08-31
US	14133568	R3VRQTU6H9OQE7	B002QUKA84	104223028	Nature Wonders - Bryce Canyon - U.S.A.	Digital_Video_Download	5	0	0	N	Y	Great show	Great show	2015-08-31
US	15799786	R2SOAQROO2QTRU	B00NI0S9H0	360101334	Gumby's Best Episodes	Digital_Video_Download	5	0	0	N	Y	love these movies	great series i love this and my grandson loves it !!!	2015-08-31
US	13437167	RP6M2KTMJQNCS	B00X8UKOUK	666093513	Catastrophe - Season 1	Digital_Video_Download	5	0	0	N	Y	I need to have more	More, more, give me MORE!!!!	2015-08-31
US	16165117	R2IPK572B9FAW2	B00BS4L6YG	754240230	Veep: Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Wish everyone in DC were this transparent	2015-08-31
US	10826785	R2S68Y2E34ITF	B00I3MQNWG	853694223	Bosch Season 1	Digital_Video_Download	5	0	0	N	Y	Bosch series.	We loved the series. It was well produced the the actors were a perfect fit for the characters.	2015-08-31
US	14721990	R3APA24JURYILF	B00XVQLNDI	406574302	American Sniper	Digital_Video_Download	5	0	1	N	Y	Fantastic	Best movie I have ever seen.	2015-08-31
US	40007790	R3HL4L2UAFYO97	B00TPJHTRE	529467455	Barbie In Princess Power	Digital_Video_Download	5	0	0	N	Y	Five Stars	My granddaughter looooved this movie	2015-08-31
US	53092021	R2431M7Q5JM3O6	B00X3J4JLQ	871251181	Halt and Catch Fire Season 2	Digital_Video_Download	4	0	0	N	Y	For a ainy afternoon	It overstays its welcome	2015-08-31
US	49372024	RZQZENE3T6HMY	B003VPK1DW	883859251	Covert Affairs Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show	2015-08-31
US	14678185	R2PDC3XKA5QP1I	B00TPJH13Q	144264169	St. Vincent	Digital_Video_Download	5	0	0	N	Y	Good movie.	Good movie.  Out of character for Bill Murray; upbeat!	2015-08-31
US	19634877	R11QZGND50PVOF	B00YSRRDRY	120034963	Entourage (2015)	Digital_Video_Download	2	0	0	N	Y	snooze alert	Just a long episode	2015-08-31
US	51273710	RW6WAP1KMZXGO	B00DQIT2RU	516307526	Suits Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Best show ever	2015-08-31
US	28993455	R1P7KA0AFN3SED	B006GLM7IK	437336348	Curb Your Enthusiasm Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Like Seinfeld but better.	2015-08-31
US	31088016	RWWDYFIA3QAXK	B005HFBX5E	309007274	Numb3rs Season 1	Digital_Video_Download	4	0	0	N	Y	Four Stars	The show is entertaining, however, very predictable. I can watch it once a week no problem.	2015-08-31
US	38488991	R1A4BOW6LHUDCU	B01347T9O8	331499516	Casanova	Digital_Video_Download	5	0	0	N	Y	Five Stars	More!!	2015-08-31
US	22743322	RMHU468BLZL7K	B00XVQQ428	637702656	San Andreas Quake	Digital_Video_Download	1	0	0	N	Y	One Star	Waste of money to rent.	2015-08-31
US	50574487	R38KWG4E2QSOYF	B00TPJG4QG	351396917	Birdman	Digital_Video_Download	1	0	1	N	Y	Stupid confusing movie	Can't believe it won an oscar	2015-08-31
US	52978151	RTY0VYEYKK7CA	B00J8V3UG8	901116394	Oranges and Sunshine	Digital_Video_Download	5	0	0	N	Y	Don't miss this	Wonderful movie, engrossing and as always, superb acting by Emily Watson	2015-08-31
US	45162232	R13TM3Z2T7XBSN	B00KGIA6FK	574140651	HBO Comedy Half-Hour	Digital_Video_Download	5	0	0	N	Y	Classic!	These stand ups are really funny if you are not easily offended....	2015-08-31
US	29680842	R2KARPRN920QC6	B00LCHENE4	188338882	Endeavour Season 2	Digital_Video_Download	4	0	0	N	N	Four Stars	I liked the series.	2015-08-31
US	50524241	R7JH4W01S8D54	B004XUMMFE	941770195	Firefly Season 1	Digital_Video_Download	5	0	0	N	Y	funny, action packed with well developed characters	Inventive, funny, action packed with well developed characters.  Great to be introduced to new players and see Ron Glass again.	2015-08-31
US	45874131	R20VF3VY9WD0D6	B00XOX93GM	763775539	Slow West	Digital_Video_Download	3	0	0	N	Y	... movie was slow moving but the story line wasn't bad. I couldn't tell if it was a western ...	The movie was slow moving but the story line wasn't bad. I couldn't tell if it was a western or love story.	2015-08-31
US	6251423	R3OK7STHNEXG2U	B00OI7J214	508286989	If I Stay	Digital_Video_Download	5	0	0	N	Y	Five Stars	Good movie	2015-08-31
US	39006314	R2WZRNYDWCSXVU	B00I3MQNWG	853694223	Bosch Season 1	Digital_Video_Download	2	0	0	N	Y	Keep trying!	Love his books, he writes interesting characters but this was a huge disappointment. Thought the casting was poor for the most part.  The portrayal of Bosch was unrecognizable from the Bosch I &#34;knew&#34; in the books. But don't give up, Amazon.	2015-08-31
US	18328252	RPTEC9PDDMTXH	B00RIBHGFG	918851607	Wednesday Morning Breakfast Club	Digital_Video_Download	1	0	0	N	Y	One Star	Interesting concept buy poor acting. Couldn't get into it.	2015-08-31
US	5030365	R2YLG3EY7LXUC7	B00CF2TEJO	84362054	Shaun the Sheep Season 1	Digital_Video_Download	5	0	0	N	Y	great fun for family to watch shaun the sheep	My kids love it very very much. I also like to watch it with my kid. it is a great fun for my family to enjoy Shaun the sheep.  We cann't wait to see next season since we have watched many times the seasons in amazon.	2015-08-31
US	16140489	R32KJZXALKH0XR	B00B7G2HQ6	509364267	Seven Psychopaths	Digital_Video_Download	4	0	0	N	Y	Four Stars	Entertaining, crazy ride!	2015-08-31
US	22977683	RX8VWKQX8R054	B00L83TQR6	548093407	Transformers: Age of Extinction	Digital_Video_Download	1	0	0	N	Y	bad premise, poor	Too long, poorly written, bad premise, poor acting	2015-08-31
US	19033908	R2HPOKJIGCI35Q	B012S1YE96	476479417	Home	Digital_Video_Download	4	1	1	N	Y	Four Stars	Super cute	2015-08-31
US	32942284	R21FVJYG7PDYPF	B0126KLX4I	553545734	Dr. Quinn Medicine Woman Season 3	Digital_Video_Download	5	0	0	N	Y	Wife and mother really liked it.	My wife loves this show. She said that it was six stars out of five. I remember watching it briefly as a kid with my mother. I will take their word for it that it is a good show. You should already know if you like this sort of period piece with family values after the first viewing.	2015-08-31
US	23260232	R2CANBGHDOQ3QS	B00VZSVMA8	630602505	Two Men In Town	Digital_Video_Download	2	0	0	N	Y	NM Sheriff only 8 years at one time.	Sheriff in NM can only serve 2 consecutive 4 year terms then must step down for 1 term.	2015-08-31
US	42113893	R33K63O7WV75JQ	B00S1ZXBKC	872797769	Little Accidents	Digital_Video_Download	3	0	0	N	Y	Three Stars	Good movie	2015-08-31
US	45317707	RVJDKVA0RL8IL	B00VJ04TH0	758289517	Star Wars The Digital Six film Collection	Digital_Video_Download	5	1	1	N	Y	Five Stars	awesome, awesome, awesome	2015-08-31
US	11149829	R1FQP8AVBS99IY	B00DZ83IPS	224529197	Erased	Digital_Video_Download	3	0	0	N	Y	Seen it before	Good thriller no new ground, chscters were ok.	2015-08-31
US	52860878	REJD7VZLSDWWH	B011BG00BA	659146207	What We Did On Our Holiday	Digital_Video_Download	3	0	1	N	Y	Three Stars	Depending on your sense of humor, this movie may or may not be comical.	2015-08-31
US	26471121	R9WRNJLKOKTKI	B011FBJ1MK	450691392	Naked and Afraid XL Season 1	Digital_Video_Download	5	1	2	N	Y	I am ashamed to say that we are hooked	Why do my wife and I love this so much?	2015-08-31
US	20617884	R1D5GEBTQ094O0	B0073Q0DZG	300642241	The Big Year	Digital_Video_Download	5	0	0	N	Y	Love this movie	Love this movie! It is one of my favorites, especially if you enjoy watching birds at all. Light-hearted movie with a touch of comedy and some sentimental moments.	2015-08-31
US	9732746	R3KTGHPGNKXVG6	B009VIKXFY	297569212	The Devil's Carnival	Digital_Video_Download	5	0	0	N	Y	Five Stars	More amazing musical mayhem from Terrance. Cant wait to see the sequel.	2015-08-31
US	27307148	R2NRXDBKZEH373	B00Z9NZBN4	63944908	Kingsman: The Secret Service	Digital_Video_Download	3	0	0	N	Y	leaves you kind like WHAT IS GOIN ON	Starts out kinda slow, leaves you kind like WHAT IS GOIN ON. But it gets better.	2015-08-31
US	1908204	R1T9QQBNENNHLA	B00G32OER4	693500238	The Conjuring (2013)	Digital_Video_Download	3	0	1	N	Y	It kept me riveted for a while but there were ...	It kept me riveted for a while but there were too many things happening and you will ask yourself why the heck they put in this and that.	2015-08-31
US	22113446	R2W4E4P5VQVTH2	B0077QIHIC	479331647	Eastbound & Down: Season 1	Digital_Video_Download	1	1	2	N	Y	Horrible	I though the show was stupid. I only watched episode 1. It was an hour of my life I'll never get back.	2015-08-31
US	11506344	R2XUSMRA430EQ9	B009329ZF2	251269761	Battleship	Digital_Video_Download	5	0	0	N	N	Great movie	Why is everyone dogging this movie? It's a great flick and better than most the garbage out there.	2015-08-31
US	50650411	R35SVTA811LSS8	B007F4B7F6	201608169	Entourage: Season 2	Digital_Video_Download	3	0	0	N	Y	Three Stars	it's okay	2015-08-31
US	16030865	R3NYDYWP1C8AIC	B00JM034NO	545180602	Gimme Shelter	Digital_Video_Download	5	0	0	N	Y	Great film	I watched this not knowing what I was going to see.  What a powerful film.  The acting was amazing and the situations rang true to life.	2015-08-31
US	46689988	R21BLDKCF799V3	B00CFDAOPG	169246530	Happy People: A Year in the Taiga	Digital_Video_Download	5	0	0	N	Y	Beautifully shot and narrated	Beautifully shot and narrated. This an extreme environment where people are living off the land as they have for generations. The film is satisfying on many levels; the photography, the content, and Herzog's soothing voice. Highly recommended.	2015-08-31
US	12124647	RQDNNR872PQQB	B00YGNUFTI	879615650	Barely Lethal	Digital_Video_Download	5	0	0	N	Y	Five Stars	Loved it â™¡	2015-08-31
US	13919332	RSEIOFGGPWP9L	B00VFTCGES	672024888	Interstellar	Digital_Video_Download	4	0	0	N	Y	We liked it, might not be for everyone	We enjoyed this movie. It's kind of weird but is something different. Acting and effects nicely done!	2015-08-31
US	51353981	RA8HCT4ZZ0G13	B0035LFOGG	607245966	The High and the Mighty	Digital_Video_Download	4	0	0	N	Y	Four Stars	A good story well acted.  I saw it many years ago and still enjoyed it now.	2015-08-31
US	35162781	RCUCZY57P0X35	B002M7A79S	854112376	Serenity	Digital_Video_Download	5	0	0	N	Y	Five Stars	A cult favorite for me.  So sad there has not been another sequel.	2015-08-31
US	14183690	RICRPG34V4NJY	B000MQ7B0Y	457788025	Gridiron Gang	Digital_Video_Download	5	0	0	N	Y	This movie was awesome. If you like the rock	This movie was awesome. If you like the rock, and you like a great drama/ heart warming story.. This is it.. I loved it	2015-08-31
